taxcode,activestatus
0318776387,NNT đang hoạt động (đã được cấp GCN ĐKT)
5600347098,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102078487,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318777775,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102076472,NNT đang hoạt động (đã được cấp GCN ĐKT)
5400548939,NNT đang hoạt động (đã được cấp GCN ĐKT)
2803139725,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318759818,NNT đang hoạt động (đã được cấp GCN ĐKT)
1501150470,NNT đang hoạt động (đã được cấp GCN ĐKT)
0601265674,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703266295,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703267404,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703252158,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703255141,NNT đang hoạt động (đã được cấp GCN ĐKT)
4001279577,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318588954,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318530175,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703204732,NNT đang hoạt động (đã được cấp GCN ĐKT)
0314294449-001,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318754626,NNT đang hoạt động (đã được cấp GCN ĐKT)
3002275076,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318730512,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603944596,NNT đang hoạt động (đã được cấp GCN ĐKT)
4001278365,NNT đang hoạt động (đã được cấp GCN ĐKT)
6400455972,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318761856,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318379460,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902203202,NNT đang hoạt động (đã được cấp GCN ĐKT)
3901345580,NNT đang hoạt động (đã được cấp GCN ĐKT)
2803132575,NNT đang hoạt động (đã được cấp GCN ĐKT)
2300950126-002,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318733016,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703191723,NNT đang hoạt động (đã được cấp GCN ĐKT)
1501149330,NNT đang hoạt động (đã được cấp GCN ĐKT)
3002276129,NNT đang hoạt động (đã được cấp GCN ĐKT)
4101637836-001,NNT đang hoạt động (đã được cấp GCN ĐKT)
3801307101,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902186652,NNT đang hoạt động (đã được cấp GCN ĐKT)
5801524004,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318315410,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603958662,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318638637,NNT đang hoạt động (đã được cấp GCN ĐKT)
0106650061-002,NNT đang hoạt động (đã được cấp GCN ĐKT)
4900906796,NNT đang hoạt động (đã được cấp GCN ĐKT)
5801524011,NNT đang hoạt động (đã được cấp GCN ĐKT)
3101130931,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318273834,NNT đang hoạt động (đã được cấp GCN ĐKT)
3101133178,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603984574,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703187290,NNT đang hoạt động (đã được cấp GCN ĐKT)
5801518642,NNT đang hoạt động (đã được cấp GCN ĐKT)
2601110730,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318379333,NNT đang hoạt động (đã được cấp GCN ĐKT)
4101646407,NNT đang hoạt động (đã được cấp GCN ĐKT)
6001769494,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318337421,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318702480,NNT đang hoạt động (đã được cấp GCN ĐKT)
0601263885,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603993586,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703197002,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318771759,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703269828,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318773234,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318771406,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703272411,NNT đang hoạt động (đã được cấp GCN ĐKT)
2500726724-002,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703265460,NNT đang hoạt động (đã được cấp GCN ĐKT)
1301137715,NNT đang hoạt động (đã được cấp GCN ĐKT)
0317341591-001,NNT đang hoạt động (đã được cấp GCN ĐKT)
0316763914-006,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318760147,NNT đang hoạt động (đã được cấp GCN ĐKT)
0700886312,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318764222,NNT đang hoạt động (đã được cấp GCN ĐKT)
2803111920,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318765219,NNT đang hoạt động (đã được cấp GCN ĐKT)
4202008496,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703219584,NNT đang hoạt động (đã được cấp GCN ĐKT)
3101133989,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902201646,NNT đang hoạt động (đã được cấp GCN ĐKT)
0110898509,NNT đang hoạt động (đã được cấp GCN ĐKT)
5200941268,NNT đang hoạt động (đã được cấp GCN ĐKT)
1201684337,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902184398,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318742860,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902206468,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318677837,NNT đang hoạt động (đã được cấp GCN ĐKT)
3901344227,NNT đang hoạt động (đã được cấp GCN ĐKT)
5200941162,NNT đang hoạt động (đã được cấp GCN ĐKT)
4500668610,NNT đang hoạt động (đã được cấp GCN ĐKT)
2601104624,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703190688,NNT đang hoạt động (đã được cấp GCN ĐKT)
5400549756,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318350503,NNT đang hoạt động (đã được cấp GCN ĐKT)
1702300687,NNT đang hoạt động (đã được cấp GCN ĐKT)
5500658413,NNT đang hoạt động (đã được cấp GCN ĐKT)
2601102419,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318692828,NNT đang hoạt động (đã được cấp GCN ĐKT)
3101130240,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318295309,NNT đang hoạt động (đã được cấp GCN ĐKT)
0110239721-002,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318371038,NNT đang hoạt động (đã được cấp GCN ĐKT)
1301135637,NNT đang hoạt động (đã được cấp GCN ĐKT)
0314700203-001,NNT đang hoạt động (đã được cấp GCN ĐKT)
3002282080,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318336386,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318289601,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902204076,NNT đang hoạt động (đã được cấp GCN ĐKT)
4900904887,NNT đang hoạt động (đã được cấp GCN ĐKT)
4900907084,NNT đang hoạt động (đã được cấp GCN ĐKT)
1201690669,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902189251,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902206940,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318769943,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703269176,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102077814,NNT đang hoạt động (đã được cấp GCN ĐKT)
5200945569,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318776676,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603994886,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318778465,NNT đang hoạt động (đã được cấp GCN ĐKT)
3401257551,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318756687,NNT đang hoạt động (đã được cấp GCN ĐKT)
1301137842,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318757994,NNT đang hoạt động (đã được cấp GCN ĐKT)
2601112199,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318747065,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318764769,NNT đang hoạt động (đã được cấp GCN ĐKT)
5400550014,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318759783,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603993522,NNT đang hoạt động (đã được cấp GCN ĐKT)
4201999903,NNT đang hoạt động (đã được cấp GCN ĐKT)
4900904319,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703201146,NNT đang hoạt động (đã được cấp GCN ĐKT)
0700887958,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102076923,NNT đang hoạt động (đã được cấp GCN ĐKT)
3502532003,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603949890,NNT đang hoạt động (đã được cấp GCN ĐKT)
1402200265,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318739547,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318559294,NNT đang hoạt động (đã được cấp GCN ĐKT)
2301202557-001,NNT đang hoạt động (đã được cấp GCN ĐKT)
2601110522,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318766004,NNT đang hoạt động (đã được cấp GCN ĐKT)
2601100683,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603954185,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102076088,NNT đang hoạt động (đã được cấp GCN ĐKT)
5100499769,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318407767,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318434714,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318446597,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102047432,NNT đang hoạt động (đã được cấp GCN ĐKT)
0601266607,NNT đang hoạt động (đã được cấp GCN ĐKT)
1301045856-001,NNT đang hoạt động (đã được cấp GCN ĐKT)
2601103571,NNT đang hoạt động (đã được cấp GCN ĐKT)
5300823363,NNT đang hoạt động (đã được cấp GCN ĐKT)
5400549040,NNT đang hoạt động (đã được cấp GCN ĐKT)
2601102088,NNT đang hoạt động (đã được cấp GCN ĐKT)
6001771694,NNT đang hoạt động (đã được cấp GCN ĐKT)
5400548826,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102073665,NNT đang hoạt động (đã được cấp GCN ĐKT)
2601111734,NNT đang hoạt động (đã được cấp GCN ĐKT)
2700963761,NNT đang hoạt động (đã được cấp GCN ĐKT)
3502532740,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318355766,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703181450,NNT đang hoạt động (đã được cấp GCN ĐKT)
0700888447,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902196185,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703224873,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102073182,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318397558,NNT đang hoạt động (đã được cấp GCN ĐKT)
2100687326,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318327462,NNT đang hoạt động (đã được cấp GCN ĐKT)
5801524639,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318395409,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318669995,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703204267,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102052150,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703265742,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318724004,NNT đang hoạt động (đã được cấp GCN ĐKT)
1702291383,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603947893,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318736440,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318700211,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603950617,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102051291,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318769478,NNT đang hoạt động (đã được cấp GCN ĐKT)
3101134051,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703268630,NNT đang hoạt động (đã được cấp GCN ĐKT)
2902206926,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318770138,NNT đang hoạt động (đã được cấp GCN ĐKT)
2200813493,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318772086,NNT đang hoạt động (đã được cấp GCN ĐKT)
3002283214,NNT đang hoạt động (đã được cấp GCN ĐKT)
5200945664,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703271256,NNT đang hoạt động (đã được cấp GCN ĐKT)
3002283285,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603995086,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703272563,NNT đang hoạt động (đã được cấp GCN ĐKT)
3703265608,NNT đang hoạt động (đã được cấp GCN ĐKT)
0314416961-001,NNT đang hoạt động (đã được cấp GCN ĐKT)
3502533053,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318764631,NNT đang hoạt động (đã được cấp GCN ĐKT)
4202012460,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318762553,NNT đang hoạt động (đã được cấp GCN ĐKT)
5400545617,NNT đang hoạt động (đã được cấp GCN ĐKT)
2100692372,NNT đang hoạt động (đã được cấp GCN ĐKT)
4101639382,NNT đang hoạt động (đã được cấp GCN ĐKT)
4401110688,NNT đang hoạt động (đã được cấp GCN ĐKT)
6001769286,NNT đang hoạt động (đã được cấp GCN ĐKT)
2803132536-002,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318302411,NNT đang hoạt động (đã được cấp GCN ĐKT)
1801776004,NNT đang hoạt động (đã được cấp GCN ĐKT)
2601111501,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318428904,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603944275,NNT đang hoạt động (đã được cấp GCN ĐKT)
4900903682,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603945409,NNT đang hoạt động (đã được cấp GCN ĐKT)
1102070079,NNT đang hoạt động (đã được cấp GCN ĐKT)
3603952244,NNT đang hoạt động (đã được cấp GCN ĐKT)
3901349987,NNT đang hoạt động (đã được cấp GCN ĐKT)
1201689127,NNT đang hoạt động (đã được cấp GCN ĐKT)
3801308271,NNT đang hoạt động (đã được cấp GCN ĐKT)
6200123560,NNT đang hoạt động (đã được cấp GCN ĐKT)
0107024691-001,NNT đang hoạt động (đã được cấp GCN ĐKT)
3401257110,NNT đang hoạt động (đã được cấp GCN ĐKT)
0318275359,NNT đang hoạt động (đã được cấp GCN ĐKT)
